Name,Unit,Query,Min/max,Min/max clusters,Min/max clusters (1000x)
Partitions scanned,,504,4610,4610,4610
Partitions scanned,,505,7057,7057,7057
Partitions scanned,,506,26871,26871,26871
Partitions scanned,,507,289,289,289
Partitions scanned,,508,26241,26241,26241
Partitions scanned,,509,20180,20180,20180
Partitions scanned,,510,23799,23799,23799
Partitions scanned,,511,1240,1240,1240
Partitions scanned,,512,22889,22889,22889
Partitions scanned,,513,25050,25050,25050
Partitions scanned,,514,8333,8333,8333
Partitions scanned,,515,14526,14526,14526
Partitions scanned,,516,4590,4590,4590
Partitions scanned,,517,15197,15197,15197
Partitions scanned,,518,11816,11816,11816
Partitions scanned,,519,12010,12010,12010
Partitions scanned,,520,11238,11238,11238
Partitions scanned,,521,2564,2564,2564
Partitions scanned,,522,3308,3308,3308
Partitions scanned,,523,21744,21744,21744
Partitions scanned,,524,7665,7665,7665
Partitions scanned,,525,18965,18965,18965
Partitions scanned,,526,2461,2461,2461
Partitions scanned,,527,29356,29356,29356
Partitions scanned,,528,26997,26997,26997
Partitions scanned,,529,14395,14395,14395
Partitions scanned,,530,3202,3202,3202
Partitions scanned,,531,460,460,460
Partitions scanned,,532,5514,5514,5514
Partitions scanned,,533,12419,12419,12419
Partitions scanned,,534,17391,17391,17391
Partitions scanned,,535,4617,4617,4617
Partitions scanned,,536,8818,8818,8818
Partitions scanned,,537,20091,20091,20091
Partitions scanned,,538,3514,3514,3514
Partitions scanned,,539,19625,19625,19625
Partitions scanned,,540,19504,19504,19504
Partitions scanned,,541,783,783,783
Partitions scanned,,542,9762,9762,9762
Partitions scanned,,543,7513,7513,7513
Partitions scanned,,544,27882,27882,27882
Partitions scanned,,545,8809,8809,8809
Partitions scanned,,546,5151,5151,5151
Partitions scanned,,547,29877,29877,29877
Partitions scanned,,548,5191,5191,5191
Partitions scanned,,549,590,590,590
Partitions scanned,,550,14147,14147,14147
Partitions scanned,,551,27871,27871,27871
Partitions scanned,,552,9972,9972,9972
Partitions scanned,,553,27966,27966,27966
Partitions scanned,,554,22886,22886,22886
Partitions scanned,,555,14998,14998,14998
Partitions scanned,,556,25247,25247,25247
Partitions scanned,,557,17186,17186,17186
Partitions scanned,,558,9109,9109,9109
Partitions scanned,,559,4846,4846,4846
Partitions scanned,,560,13890,13890,13890
Partitions scanned,,561,26414,26414,26414
Partitions scanned,,562,8156,8156,8156
Partitions scanned,,563,16478,16478,16478
Partitions scanned,,564,4248,4248,4248
Partitions scanned,,565,27944,27944,27944
Partitions scanned,,566,22066,22066,22066
Partitions scanned,,567,6224,6224,6224
Partitions scanned,,568,27897,27897,27897
Partitions scanned,,569,26418,26418,26418
Partitions scanned,,570,2429,2429,2429
Partitions scanned,,571,20555,20555,20555
Partitions scanned,,572,13687,13687,13687
Partitions scanned,,573,26400,26400,26400
Partitions scanned,,574,20683,20683,20683
Partitions scanned,,575,20078,20078,20078
Partitions scanned,,576,16061,16061,16061
Partitions scanned,,577,21916,21916,21916
Partitions scanned,,578,7682,7682,7682
Partitions scanned,,579,28417,28417,28417
Partitions scanned,,580,13749,13749,13749
Partitions scanned,,581,22164,22164,22164
Partitions scanned,,582,8525,8525,8525
Partitions scanned,,583,27860,27860,27860
