Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary,Min/max clusters (1000x),Bloom filter (1000x),Dictionary (1000x)
Time,s,243,0.6005,0.56983,0.56254,0.56977,1.06175,0.56478,0.5778
Time,s,244,0.60525,1.02369,0.56224,0.56226,0.56411,0.57059,0.57201
Time,s,245,0.58256,0.56373,0.57624,0.57026,0.57652,0.59047,0.57717
Time,s,246,0.60529,0.56534,0.56859,0.57464,0.57704,0.57729,0.58455
Time,s,247,0.85631,0.55989,0.56477,0.56127,0.57215,0.56995,0.5837
Time,s,248,0.60588,0.56782,0.56029,0.56187,0.56261,0.57091,0.56896
Time,s,249,0.60883,0.56298,0.56874,0.56885,0.57477,0.57854,0.57021
Time,s,250,0.6124,0.56473,0.5654,0.57242,0.69314,0.59727,0.57657
Time,s,251,0.60266,0.56412,0.5565,0.55469,0.57251,0.56686,0.56008
Time,s,252,0.67655,0.57194,1.05276,0.60425,0.57553,0.58282,1.08264
Time,s,253,0.61857,0.56625,0.56095,0.56169,0.58106,0.57593,0.57066
Time,s,254,0.61811,0.56712,0.56464,0.83982,0.56635,0.57457,0.57134
Time,s,255,0.61103,0.57043,0.56818,0.56439,0.57299,0.58766,0.57709
Time,s,256,0.60938,0.57528,0.56923,0.56527,0.56258,0.57539,0.57036
Time,s,257,0.61016,0.57046,0.5843,0.57384,0.57103,0.57584,0.57658
Time,s,258,0.6001,0.5601,0.56088,0.56573,0.57255,0.57385,0.5695
Time,s,259,0.61563,0.57012,0.58201,0.58667,0.58081,0.58341,0.571
Time,s,260,0.60175,0.55637,0.56989,0.56258,0.56352,0.56937,0.57755
Time,s,261,0.60736,0.57254,0.58008,0.56963,0.70883,0.5745,0.56745
Time,s,262,0.60547,0.55865,0.56777,0.58067,0.57278,0.57784,0.57001
Time,s,263,0.60895,0.58016,0.5597,0.56761,0.61164,0.56817,0.56977
Time,s,264,0.61111,0.56663,0.56909,0.57039,0.56823,0.5749,0.57243
Time,s,265,0.59794,0.55428,0.5597,0.56806,0.56349,0.56884,0.56453
Time,s,266,0.61218,0.56681,0.57606,0.61394,0.58202,0.58243,0.59181
Time,s,267,0.60473,0.57739,0.56611,0.56591,0.57068,0.57895,0.57545
Time,s,268,0.57834,0.55983,0.57521,0.5751,0.57327,0.57658,0.58207
Time,s,269,0.61618,0.56602,0.56623,0.57669,0.57932,0.57902,0.58286
Time,s,270,0.60811,0.56666,0.56974,0.57563,0.57479,0.57705,0.57016
Time,s,271,0.70034,0.56624,0.57366,0.56752,0.60736,0.69459,0.5697
Time,s,272,0.62339,0.57965,0.55666,0.56498,0.57009,0.56857,0.57215
Time,s,273,0.60953,0.56445,0.56689,0.57813,0.55961,0.56994,0.57422
Time,s,274,0.81928,0.57391,0.564,0.56743,0.57435,0.57289,0.56877
Time,s,275,0.60862,0.57676,0.56184,0.57408,0.57688,0.58768,0.58224
Time,s,276,0.61794,0.58448,0.56882,0.57963,0.57146,0.57543,0.57858
Time,s,277,0.66571,0.5731,0.57467,0.85695,0.57514,0.583,0.56906
Time,s,278,0.60109,0.56834,0.56324,0.56798,0.56828,0.58101,0.5704
Time,s,279,0.61078,0.56642,0.5656,0.56725,0.56969,0.568,0.56936
Time,s,280,0.55984,0.70967,0.56658,0.57717,0.58742,0.57482,0.58222
Time,s,281,0.61156,0.56559,0.56934,0.56684,0.56328,0.57157,0.57166
Time,s,282,0.60324,0.56831,0.57345,0.60862,0.57729,0.57243,0.57384
Time,s,283,0.60749,0.56744,0.56076,0.56836,0.56426,0.84442,0.56543
Time,s,284,0.62516,1.02315,0.56343,0.56754,0.56857,0.57501,0.7296
Time,s,285,0.60935,0.58149,0.56988,0.56754,0.57506,0.57695,0.57868
Time,s,286,0.61576,0.57364,0.57819,0.56839,0.58291,0.58123,0.57598
Time,s,287,0.60335,0.56316,0.69021,0.56938,0.6138,0.57565,0.57582
Time,s,288,0.60034,0.56281,0.56828,0.56319,0.58325,0.5769,0.56712
Time,s,289,0.60046,0.56487,0.56838,0.56716,0.57567,0.5781,0.58123
Time,s,290,0.61302,0.56572,0.56488,0.56963,0.57145,0.57773,0.57555
Time,s,291,0.60515,0.57945,0.57674,0.57565,0.58302,0.58096,0.58733
Time,s,292,0.57234,0.57274,0.59548,0.57157,0.57923,0.59013,0.59428
Time,s,293,0.61116,0.57251,0.58125,0.56189,0.57661,0.57223,0.57583
Time,s,294,0.61416,0.57394,0.58212,0.58542,0.57658,0.58623,0.5808
Time,s,295,0.60164,0.56171,0.5615,0.57637,0.5671,0.57474,0.56661
Time,s,296,0.60765,0.57755,0.57372,0.58616,0.58106,0.57618,0.56795
Time,s,297,0.62315,0.56564,0.56081,0.5816,0.57338,0.57187,0.57256
Time,s,298,0.617,0.56773,0.57279,0.57775,0.57305,0.58089,0.58875
Time,s,299,0.62556,0.57216,0.56357,0.57412,0.56364,0.57648,0.56705
Time,s,300,0.60718,0.57055,0.57275,0.58041,0.58552,0.83964,0.57066
Time,s,301,0.5983,0.56772,0.5527,0.56581,0.56004,0.57412,0.56105
Time,s,302,0.61757,0.55461,0.55702,0.56847,0.57146,0.56258,0.56473
Time,s,303,0.60331,0.5679,0.56685,0.57336,0.55978,0.57751,0.58444
Time,s,304,0.6104,0.5815,0.5939,0.58814,0.58525,0.58757,0.58401
Time,s,305,0.60979,0.56698,0.56007,0.59253,0.57447,0.56871,0.57638
Time,s,306,0.60472,0.56077,0.56589,0.57237,0.56976,0.57549,0.56958
Time,s,307,0.62236,0.57316,0.56712,0.57407,0.58276,0.57588,0.57717
