Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary
Time,s,5,0.06035,0.06239,0.0635,0.0479
Time,s,5,0.06345,0.06326,0.0663,0.04661
Time,s,5,0.06168,0.06341,0.06303,0.04541
Time,s,5,0.06299,0.06247,0.06282,0.04632
Time,s,5,0.06026,0.0635,0.0763,0.04814
Time,s,5,0.06239,0.0631,0.06589,0.04867
Time,s,5,0.06314,0.06262,0.0637,0.04944
Time,s,5,0.06181,0.06268,0.06357,0.0475
Time,s,5,0.06117,0.06057,0.06636,0.0462
Time,s,5,0.0629,0.06815,0.0662,0.05142
Time,s,5,0.06074,0.06262,0.06357,0.05025
Time,s,5,0.06327,0.06245,0.06351,0.04956
Time,s,5,0.06431,0.06342,0.06353,0.05137
Time,s,5,0.06213,0.06402,0.06364,0.04842
Time,s,5,0.06147,0.06033,0.06223,0.0473
Time,s,5,0.06062,0.06286,0.06243,0.04624
Time,s,5,0.06325,0.06177,0.06546,0.04893
Time,s,5,0.06424,0.06186,0.0629,0.04767
Time,s,5,0.06176,0.0603,0.06273,0.04573
Time,s,5,0.06124,0.06302,0.06305,0.04662
Time,s,5,0.06277,0.06382,0.06257,0.04819
Time,s,5,0.06069,0.06204,0.06412,0.04701
Time,s,5,0.06386,0.06274,0.0629,0.04815
Time,s,5,0.06558,0.06422,0.06376,0.04559
Time,s,6,0.04301,0.04318,0.04291,0.01928
Time,s,6,0.04308,0.04292,0.04316,0.01739
Time,s,6,0.04334,0.04335,0.04352,0.01554
Time,s,6,0.04376,0.04272,0.04593,0.01636
Time,s,6,0.04246,0.04374,0.04305,0.01617
Time,s,6,0.04196,0.04007,0.04068,0.01603
Time,s,6,0.04123,0.04475,0.04109,0.01584
Time,s,6,0.0418,0.04133,0.04244,0.01563
Time,s,6,0.04117,0.04194,0.04522,0.01566
Time,s,6,0.04113,0.04174,0.04267,0.01716
Time,s,6,0.04095,0.04199,0.04096,0.0163
Time,s,6,0.04211,0.04073,0.04372,0.01558
