Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary,Min/max clusters (1000x),Bloom filter (1000x),Dictionary (1000x)
Partitions scanned,,520,122071,114059,70768,122071,76439,25560,122071
Partitions scanned,,521,122071,114008,70718,122071,76454,9365,122071
Partitions scanned,,522,122071,113570,66474,122071,74433,17643,122071
Partitions scanned,,523,122071,113955,61671,122071,75971,17683,122071
Partitions scanned,,524,122071,114085,66419,122071,76277,17711,122071
Partitions scanned,,525,122071,114055,66451,122071,76312,25681,122071
Partitions scanned,,526,122071,113960,70693,122071,76436,17757,122071
Partitions scanned,,527,122071,113742,39497,122071,74678,9185,122071
Partitions scanned,,528,122071,113752,70902,122071,75267,17951,122071
Partitions scanned,,529,122071,114226,74645,122071,76544,17780,122071
Partitions scanned,,530,122071,113782,51862,122071,74481,9181,122071
Partitions scanned,,531,122071,113897,70620,122071,75908,25698,122071
Partitions scanned,,532,122071,114002,57234,122071,75740,9301,122071
Partitions scanned,,533,122071,113838,51438,122071,76052,9113,122071
Partitions scanned,,534,122071,113943,56810,122071,75508,17673,122071
Partitions scanned,,535,122071,113694,66294,122071,74714,25451,122071
Partitions scanned,,536,122071,114141,46072,122071,76594,9207,122071
Partitions scanned,,537,122071,113790,45992,122071,76296,25581,122071
Partitions scanned,,538,122071,113761,39472,122071,74716,9278,122071
Partitions scanned,,539,122071,114005,62117,122071,75743,17916,122071
Partitions scanned,,540,122071,113875,51504,122071,75729,9224,122071
Partitions scanned,,541,122071,113774,45842,122071,74653,9118,122071
Partitions scanned,,542,122071,114037,61943,122071,76263,9238,122071
Partitions scanned,,543,122071,113988,32711,122071,76068,9226,122071
Partitions scanned,,544,122071,113973,57247,122071,76201,25682,122071
Partitions scanned,,545,122071,114124,51653,122071,76468,9120,122071
Partitions scanned,,546,122071,114005,51757,122071,76400,9317,122071
Partitions scanned,,547,122071,113937,77789,122071,76162,17726,122071
Partitions scanned,,548,122071,113784,56661,122071,75190,17685,122071
Partitions scanned,,549,122071,113724,56943,122071,74463,9160,122071
Partitions scanned,,550,122071,114013,57215,122071,76287,9128,122071
Partitions scanned,,551,122071,113825,74560,122071,74756,17841,122071
Partitions scanned,,552,122071,113744,51818,122071,74875,9464,122071
Partitions scanned,,553,122071,114213,56988,122071,76552,17957,122071
Partitions scanned,,554,122071,114067,70901,122071,76441,9250,122071
Partitions scanned,,555,122071,113931,78293,122071,76012,17640,122071
Partitions scanned,,556,122071,113792,66471,122071,74251,17784,122071
Partitions scanned,,557,122071,113833,51361,122071,75437,9127,122071
Partitions scanned,,558,122071,114011,45592,122071,76122,17574,122071
Partitions scanned,,559,122071,113807,61664,122071,75223,25530,122071
Partitions scanned,,560,122071,114127,70653,122071,76345,32769,122071
Partitions scanned,,561,122071,113848,46120,122071,75189,9331,122071
Partitions scanned,,562,122071,113888,78026,122071,75826,9183,122071
Partitions scanned,,563,122071,113730,61821,122071,74662,17688,122071
Partitions scanned,,564,122071,113833,51361,122071,75437,9127,122071
Partitions scanned,,565,122071,113714,78005,122071,75158,25592,122071
Partitions scanned,,566,122071,114006,70696,122071,76659,17751,122071
Partitions scanned,,567,122071,114030,52039,122071,76405,9360,122071
Partitions scanned,,568,122071,113812,56838,122071,75573,9313,122071
Partitions scanned,,569,122071,114083,66451,122071,76077,9190,122071
Partitions scanned,,570,122071,113722,56721,122071,75012,17674,122071
Partitions scanned,,571,122071,114143,70655,122071,76496,25702,122071
Partitions scanned,,572,122071,114119,70875,122071,76688,9503,122071
Partitions scanned,,573,122071,113944,32736,122071,76139,9034,122071
Partitions scanned,,574,122071,113735,56920,122071,75610,17688,122071
Partitions scanned,,575,122071,113598,56762,122071,75268,17882,122071
Partitions scanned,,576,122071,113699,61791,122071,74910,9053,122071
Partitions scanned,,577,122071,114098,78309,122071,76298,25676,122071
Partitions scanned,,578,122071,113641,45904,122071,74699,9176,122071
Partitions scanned,,579,122071,113837,81568,122071,75914,17739,122071
Partitions scanned,,580,122071,113856,61926,122071,74629,25834,122071
Partitions scanned,,581,122071,113714,81317,122071,74559,25389,122071
Partitions scanned,,582,122071,113969,81321,122071,76100,25627,122071
Partitions scanned,,583,122071,113639,78088,122071,75003,25722,122071
Partitions scanned,,584,122071,114094,56997,122071,76432,9231,122071
Partitions scanned,,585,122071,114032,70622,122071,75944,17980,122071
Partitions scanned,,586,122071,114018,84542,122071,76214,9258,122071
Partitions scanned,,587,122071,113654,81580,122071,74263,17929,122071
Partitions scanned,,588,122071,113965,45742,122071,76072,17676,122071
Partitions scanned,,589,122071,114079,57073,122071,76287,9176,122071
Partitions scanned,,590,122071,113976,62048,122071,76072,25765,122071
Partitions scanned,,591,122071,113565,32879,122071,74270,9293,122071
Partitions scanned,,592,122071,113774,62163,122071,74796,9228,122071
Partitions scanned,,593,122071,113885,39707,122071,75857,9326,122071
Partitions scanned,,594,122071,113939,70503,122071,76063,17529,122071
Partitions scanned,,595,122071,114118,81290,122071,76415,9151,122071
Partitions scanned,,596,122071,113556,45933,122071,74465,9212,122071
Partitions scanned,,597,122071,114158,61608,122071,76468,9000,122071
Partitions scanned,,598,122071,114210,84309,122071,76848,25480,122071
Partitions scanned,,599,122071,114154,78133,122071,76347,25750,122071
Partitions scanned,,600,122071,113961,70701,122071,75714,25595,122071
Partitions scanned,,601,122071,114010,56895,122071,76432,9201,122071
Partitions scanned,,602,122071,113645,62029,122071,74859,25640,122071
Partitions scanned,,603,122071,114164,62219,122071,76561,9246,122071
Partitions scanned,,604,122071,113950,45817,122071,75588,17632,122071
Partitions scanned,,605,122071,114196,57037,122071,76437,9324,122071
Partitions scanned,,606,122071,114175,71021,122071,76515,25817,122071
Partitions scanned,,607,122071,114254,74613,122071,76495,18010,122071
Partitions scanned,,608,122071,113641,57044,122071,74285,25900,122071
Partitions scanned,,609,122071,114036,61727,122071,76239,17673,122071
Partitions scanned,,610,122071,113773,45991,122071,74807,17909,122071
Partitions scanned,,611,122071,113956,56736,122071,75983,17587,122071
Partitions scanned,,612,122071,113702,66376,122071,74400,25932,122071
Partitions scanned,,613,122071,114117,57081,122071,76552,9386,122071
Partitions scanned,,614,122071,113729,45717,122071,74266,8976,122071
Partitions scanned,,615,122071,113764,51707,122071,75599,25667,122071
Partitions scanned,,616,122071,114027,62055,122071,75513,17693,122071
Partitions scanned,,617,122071,113725,61908,122071,74480,9125,122071
Partitions scanned,,618,122071,114011,51714,122071,76575,9392,122071
Partitions scanned,,619,122071,113609,56985,122071,74696,17616,122071
Partitions scanned,,620,122071,114032,51602,122071,76306,9195,122071
Partitions scanned,,621,122071,114157,57154,122071,76615,9196,122071
Partitions scanned,,622,122071,114270,66353,122071,76682,17686,122071
Partitions scanned,,623,122071,114087,57243,122071,76577,18059,122071
Partitions scanned,,624,122071,113561,25538,122071,74331,17569,122071
Partitions scanned,,625,122071,114155,45923,122071,76501,17863,122071
Partitions scanned,,626,122071,113954,87387,122071,76056,25412,122071
Partitions scanned,,627,122071,113876,74498,122071,75660,25690,122071
Partitions scanned,,628,122071,114285,46025,122071,76495,9196,122071
Partitions scanned,,629,122071,114120,57041,122071,76573,17660,122071
Partitions scanned,,630,122071,113981,32701,122071,75820,9175,122071
Partitions scanned,,631,122071,114031,77973,122071,75742,17583,122071
Partitions scanned,,632,122071,113975,66448,122071,75974,33006,122071
Partitions scanned,,633,122071,113865,33068,122071,75668,9281,122071
Partitions scanned,,634,122071,113583,39708,122071,74757,17899,122071
