Name,Unit,Query,Min/max,Min/max clusters,Min/max clusters (1000x)
Partitions scanned,,690,15009,2,2
Partitions scanned,,691,15001,1,1
Partitions scanned,,692,18909,2,2
Partitions scanned,,693,22692,1,1
Partitions scanned,,694,18376,2,2
Partitions scanned,,695,18689,2,2
Partitions scanned,,696,4746,1,1
Partitions scanned,,697,26708,2,2
Partitions scanned,,698,14522,2,2
Partitions scanned,,699,30109,2,2
Partitions scanned,,700,3935,2,2
Partitions scanned,,701,12715,2,2
Partitions scanned,,702,9138,1,1
Partitions scanned,,703,15784,2,2
Partitions scanned,,704,6008,2,2
Partitions scanned,,705,17735,1,1
Partitions scanned,,706,11783,2,2
Partitions scanned,,707,16051,1,1
Partitions scanned,,708,30233,2,2
Partitions scanned,,709,10519,2,2
Partitions scanned,,710,13625,2,2
Partitions scanned,,711,5445,1,1
Partitions scanned,,712,20418,2,2
Partitions scanned,,713,21939,2,2
Partitions scanned,,714,28474,2,2
Partitions scanned,,715,24777,1,1
Partitions scanned,,716,22378,2,2
Partitions scanned,,717,1850,2,2
Partitions scanned,,718,4733,1,1
Partitions scanned,,719,27198,2,2
Partitions scanned,,720,17278,2,2
Partitions scanned,,721,5757,2,2
Partitions scanned,,722,8574,2,2
Partitions scanned,,723,8637,2,2
Partitions scanned,,724,25139,2,2
Partitions scanned,,725,536,1,1
Partitions scanned,,726,2293,2,2
Partitions scanned,,727,1324,2,2
Partitions scanned,,728,7789,2,2
Partitions scanned,,729,16864,2,2
Partitions scanned,,730,27471,2,2
Partitions scanned,,731,3425,2,2
Partitions scanned,,732,20419,2,2
Partitions scanned,,733,4152,2,2
Partitions scanned,,734,14959,2,2
Partitions scanned,,735,10983,2,2
Partitions scanned,,736,21350,2,2
Partitions scanned,,737,28447,2,2
Partitions scanned,,738,19062,2,2
Partitions scanned,,739,9113,1,1
Partitions scanned,,740,27543,2,2
Partitions scanned,,741,22084,2,2
Partitions scanned,,742,10251,2,2
Partitions scanned,,743,24739,2,2
Partitions scanned,,744,10645,2,2
Partitions scanned,,745,8997,1,1
Partitions scanned,,746,30322,1,1
Partitions scanned,,747,26798,2,2
Partitions scanned,,748,18724,1,1
Partitions scanned,,749,18709,2,2
Partitions scanned,,750,7332,2,2
Partitions scanned,,751,772,2,2
Partitions scanned,,752,19658,2,2
Partitions scanned,,753,3638,2,2
Partitions scanned,,754,727,2,2
Partitions scanned,,755,28572,2,2
Partitions scanned,,756,1541,2,2
Partitions scanned,,757,15336,1,1
Partitions scanned,,758,26389,2,2
Partitions scanned,,759,9468,1,1
Partitions scanned,,760,8542,1,1
Partitions scanned,,761,19234,2,2
Partitions scanned,,762,11224,1,1
Partitions scanned,,763,20636,2,2
Partitions scanned,,764,15725,2,2
Partitions scanned,,765,12743,2,2
Partitions scanned,,766,991,2,2
Partitions scanned,,767,7886,2,2
Partitions scanned,,768,20387,2,2
Partitions scanned,,769,30255,2,2
