Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary
Partitions scanned,,321,42114,1,17251,42114
Partitions scanned,,322,67293,1,27682,67293
Partitions scanned,,323,94420,1,38840,94420
Partitions scanned,,324,89943,1,36944,89943
Partitions scanned,,325,26557,0,11056,26557
Partitions scanned,,326,79595,1,32817,79595
Partitions scanned,,327,37082,1,15304,37082
Partitions scanned,,328,22607,1,9278,22607
Partitions scanned,,329,42771,1,17725,42771
Partitions scanned,,330,199,1,80,199
Partitions scanned,,331,4269,1,1726,4269
Partitions scanned,,332,89619,1,36940,89619
Partitions scanned,,333,402,1,166,402
Partitions scanned,,334,83306,1,34479,83306
Partitions scanned,,335,41094,1,16965,41094
Partitions scanned,,336,80195,1,32878,80195
Partitions scanned,,337,86801,0,35789,86801
Partitions scanned,,338,97412,1,40260,97412
Partitions scanned,,339,45033,1,18718,45033
Partitions scanned,,340,37047,1,15376,37047
Partitions scanned,,341,63384,1,26164,63384
Partitions scanned,,342,28016,1,11519,28016
Partitions scanned,,343,47338,1,19522,47338
Partitions scanned,,344,29059,1,12135,29059
Partitions scanned,,345,74910,0,30860,74910
Partitions scanned,,346,55054,1,22664,55054
Partitions scanned,,347,6562,1,2670,6562
Partitions scanned,,348,85441,1,35080,85441
Partitions scanned,,349,45321,1,18654,45321
Partitions scanned,,350,63059,1,25974,63059
Partitions scanned,,351,71346,1,29505,71346
Partitions scanned,,352,90597,1,37242,90597
Partitions scanned,,353,19115,0,7848,19115
Partitions scanned,,354,43839,1,18088,43839
Partitions scanned,,355,42515,0,17508,42515
Partitions scanned,,356,6441,1,2634,6441
Partitions scanned,,357,50408,1,20634,50408
Partitions scanned,,358,10639,0,4367,10639
Partitions scanned,,359,89843,1,37178,89843
Partitions scanned,,360,97934,1,40181,97934
Partitions scanned,,361,44495,0,18398,44495
Partitions scanned,,362,50235,1,20656,50235
Partitions scanned,,363,95775,1,39430,95775
Partitions scanned,,364,88632,1,36494,88632
Partitions scanned,,365,52913,1,21814,52913
Partitions scanned,,366,61454,1,25414,61454
